idx,k0,seed,M,arm,response_err
104,1,0,8,clip,0.6990161200705031
104,1,0,12,retrain,0.2181514328888539
104,1,0,12,clip,0.6319409492509102
104,1,0,16,retrain,0.589945902717333
104,1,0,16,clip,0.589945902717333
104,1,1,2,retrain,1.0018975925004574
104,1,1,2,clip,1.0891883699114595
104,1,1,4,retrain,0.5313699134491879
104,1,1,4,clip,0.986242639279413
104,1,1,8,retrain,0.2686122051608484
104,1,1,8,clip,0.7238702764372708
104,1,1,12,retrain,0.2941701074826679
104,1,1,12,clip,0.6537290380568278
104,1,1,16,retrain,0.610723467522041
104,1,1,16,clip,0.610723467522041
104,1,2,2,retrain,1.0809077946437686
104,1,2,2,clip,1.122365138504973
104,1,2,4,retrain,0.5521413710237362
104,1,2,4,clip,1.020704337178382
104,1,2,8,retrain,0.22090476729756212
104,1,2,8,clip,0.7701230115180866
104,1,2,12,retrain,0.2515185448531388
104,1,2,12,clip,0.7085782125821732
104,1,2,16,retrain,0.6626122682133477
104,1,2,16,clip,0.6626122682133477
105,4,0,2,retrain,1.0240184216884358
105,4,0,2,clip,1.0929595460051194
105,4,0,4,retrain,0.6187441703195167
105,4,0,4,clip,1.064258915622092
105,4,0,8,retrain,0.3267568567146971
105,4,0,8,clip,0.6919564481814933
105,4,0,12,retrain,0.2695917539589734
105,4,0,12,clip,0.5538008858347682
105,4,0,16,retrain,0.49102305931996926
105,4,0,16,clip,0.49102305931996926
105,4,1,2,retrain,0.9617786338100469
105,4,1,2,clip,1.1282995201087345
105,4,1,4,retrain,0.6119215484013741
105,4,1,4,clip,1.0846875248578849
105,4,1,8,retrain,0.3065599131376828
105,4,1,8,clip,0.7230761805237481
105,4,1,12,retrain,0.3176160228931776
105,4,1,12,clip,0.6098740048211843
105,4,1,16,retrain,0.5471427578721456
105,4,1,16,clip,0.5471427578721456
105,4,2,2,retrain,1.0128898277449805
105,4,2,2,clip,1.10970125791862
105,4,2,4,retrain,0.6116452142304274
105,4,2,4,clip,1.054232898251747
105,4,2,8,retrain,0.3122336093841852
105,4,2,8,clip,0.6639603375758021
105,4,2,12,retrain,0.26918717230280226
105,4,2,12,clip,0.5360752818741517
105,4,2,16,retrain,0.4647292815642031
105,4,2,16,clip,0.4647292815642031
106,4,0,2,retrain,1.0384744952159704
106,4,0,2,clip,1.0863518331141948
106,4,0,4,retrain,0.6384753477977931
106,4,0,4,clip,1.0367433799922106
106,4,0,8,retrain,0.37850342132240783
106,4,0,8,clip,0.7070599566611545
106,4,0,12,retrain,0.3056632845269045
106,4,0,12,clip,0.5827828110880765
106,4,0,16,retrain,0.5217080028767076
106,4,0,16,clip,0.5217080028767076
106,4,1,2,retrain,0.888572310001654
106,4,1,2,clip,1.133551902735911
106,4,1,4,retrain,0.6484553570665913
106,4,1,4,clip,1.0612982552593684
106,4,1,8,retrain,0.3589733557935836
106,4,1,8,clip,0.7088393020777828
106,4,1,12,retrain,0.31692417871329953
106,4,1,12,clip,0.5801497942520062
106,4,1,16,retrain,0.5172167679612577
106,4,1,16,clip,0.5172167679612577
106,4,2,2,retrain,0.9992929371478058
106,4,2,2,clip,1.1019709899316867
106,4,2,4,retrain,0.607270868473
106,4,2,4,clip,1.0391085442698549
106,4,2,8,retrain,0.36931897783774076
106,4,2,8,clip,0.677282009555669
106,4,2,12,retrain,0.30318422770840897
106,4,2,12,clip,0.5477997703064663
106,4,2,16,retrain,0.48155916973970286
106,4,2,16,clip,0.48155916973970286
107,3,0,2,retrain,1.0419980749176303
107,3,0,2,clip,1.0620977652251895
107,3,0,4,retrain,0.5541750506502124
107,3,0,4,clip,0.989436443454304
107,3,0,8,retrain,0.31062053577025284
107,3,0,8,clip,0.6938426901169783
107,3,0,12,retrain,0.24092539073237265
107,3,0,12,clip,0.5983231341109135
107,3,0,16,retrain,0.556205902279486
107,3,0,16,clip,0.556205902279486
107,3,1,2,retrain,1.000414001418644
107,3,1,2,clip,1.1198815225057581
107,3,1,4,retrain,0.5650807020305134
107,3,1,4,clip,1.061586265382978
107,3,1,8,retrain,0.2704493618596644
107,3,1,8,clip,0.7146080240718311
107,3,1,12,retrain,0.27342996070572273
107,3,1,12,clip,0.6280819931284599
107,3,1,16,retrain,0.5834767442975668
107,3,1,16,clip,0.5834767442975668
107,3,2,2,retrain,1.1332112697987486
107,3,2,2,clip,1.1258131230641737
107,3,2,4,retrain,0.5643968277193794
107,3,2,4,clip,1.0758739189388573
107,3,2,8,retrain,0.2611222100647348
107,3,2,8,clip,0.7184714219705332
107,3,2,12,retrain,0.23025379211470196
107,3,2,12,clip,0.6326257757131653
107,3,2,16,retrain,0.586499316736283
107,3,2,16,clip,0.586499316736283
108,-1,0,2,retrain,1.0062700404782816
108,-1,0,2,clip,1.023561794635039
108,-1,0,4,retrain,0.4756790034467582
108,-1,0,4,clip,0.9336092536916656
108,-1,0,8,retrain,0.21156516644351084
108,-1,0,8,clip,0.7784932768801651
108,-1,0,12,retrain,0.30805941183104535
108,-1,0,12,clip,0.7244313206603759
108,-1,0,16,retrain,0.6841554922390225
108,-1,0,16,clip,0.6841554922390225
108,-1,1,2,retrain,1.0737064313295355
108,-1,1,2,clip,1.0101736036660893
108,-1,1,4,retrain,0.44873774700757085
108,-1,1,4,clip,0.9231127898705712
108,-1,1,8,retrain,0.2349088320726407
108,-1,1,8,clip,0.7528016756841697
108,-1,1,12,retrain,0.2884371579547944
108,-1,1,12,clip,0.6954450182711169
108,-1,1,16,retrain,0.6526383623653291
108,-1,1,16,clip,0.6526383623653291
108,-1,2,2,retrain,0.9348172161350148
108,-1,2,2,clip,1.0056229407928345
108,-1,2,4,retrain,0.4470977323519028
108,-1,2,4,clip,0.9472035432468917
108,-1,2,8,retrain,0.21449652945583353
108,-1,2,8,clip,0.7825950246105976
108,-1,2,12,retrain,0.2999232889414336
108,-1,2,12,clip,0.7247579265477225
108,-1,2,16,retrain,0.6814556388161245
108,-1,2,16,clip,0.6814556388161245
109,-1,0,2,retrain,1.2089915512313338
109,-1,0,2,clip,1.0103618799501928
109,-1,0,4,retrain,0.5107898575514381
109,-1,0,4,clip,0.9175502936837375
109,-1,0,8,retrain,0.20888762168566496
109,-1,0,8,clip,0.732541331030393
109,-1,0,12,retrain,0.25045527814573587
109,-1,0,12,clip,0.678020525957638
109,-1,0,16,retrain,0.6379702796867832
109,-1,0,16,clip,0.6379702796867832
109,-1,1,2,retrain,1.1279402739145954
109,-1,1,2,clip,1.0763638897351326
109,-1,1,4,retrain,0.41922803741967196
109,-1,1,4,clip,0.9711266807634442
109,-1,1,8,retrain,0.20060858924371675
109,-1,1,8,clip,0.791829431576797
109,-1,1,12,retrain,0.32312957798964653
109,-1,1,12,clip,0.7342334518741614
109,-1,1,16,retrain,0.6908316059322899
109,-1,1,16,clip,0.6908316059322899
109,-1,2,2,retrain,1.1172007806547986
109,-1,2,2,clip,1.0729069161336218
109,-1,2,4,retrain,0.44543540659116815
109,-1,2,4,clip,0.9706951191571578
109,-1,2,8,retrain,0.1785159758043173
109,-1,2,8,clip,0.796003094399369
109,-1,2,12,retrain,0.29404444878690333
109,-1,2,12,clip,0.7475771984009777
109,-1,2,16,retrain,0.7041390428898012
109,-1,2,16,clip,0.7041390428898012
110,1,0,2,retrain,1.0789193915928763
110,1,0,2,clip,1.0354597301629316
110,1,0,4,retrain,0.45759087594787456
110,1,0,4,clip,0.9294647347131484
110,1,0,8,retrain,0.22082076555821412
110,1,0,8,clip,0.7528687691346718
110,1,0,12,retrain,0.215502394344141
110,1,0,12,clip,0.7035887822959755
110,1,0,16,retrain,0.6681697627457533
110,1,0,16,clip,0.6681697627457533
110,1,1,2,retrain,1.0605488300511385
110,1,1,2,clip,1.0554667085874319
110,1,1,4,retrain,0.5013104364201265
110,1,1,4,clip,0.9308272535618969
110,1,1,8,retrain,0.2530354719482904
110,1,1,8,clip,0.7650723872364183
110,1,1,12,retrain,0.2925987134210586
110,1,1,12,clip,0.719903299028717
110,1,1,16,retrain,0.6824120713712503
110,1,1,16,clip,0.6824120713712503
110,1,2,2,retrain,1.1332761411816648
110,1,2,2,clip,1.0960949184176532
110,1,2,4,retrain,0.4489801094843789
110,1,2,4,clip,0.9838555825132345
110,1,2,8,retrain,0.21069566306377305
110,1,2,8,clip,0.8154371810597614
110,1,2,12,retrain,0.243154470655888
110,1,2,12,clip,0.76730296771403
110,1,2,16,retrain,0.729043625393166
110,1,2,16,clip,0.729043625393166
111,3,0,2,retrain,0.996221797388335
111,3,0,2,clip,1.0560035812325141
111,3,0,4,retrain,0.5810752175736886
111,3,0,4,clip,0.9975096119581547
111,3,0,8,retrain,0.24098591257977525
111,3,0,8,clip,0.6523006821889037
111,3,0,12,retrain,0.19338013911389207
111,3,0,12,clip,0.5725621245273926
111,3,0,16,retrain,0.5370673740513296
111,3,0,16,clip,0.5370673740513296
111,3,1,2,retrain,0.9138052526433015
111,3,1,2,clip,1.0971759514244457
111,3,1,4,retrain,0.5856812495741766
111,3,1,4,clip,0.9984702528810373
111,3,1,8,retrain,0.23832204300688334
111,3,1,8,clip,0.6666468729272668
111,3,1,12,retrain,0.2545620279511851
111,3,1,12,clip,0.5713566530296346
111,3,1,16,retrain,0.5364018775028704
111,3,1,16,clip,0.5364018775028704
111,3,2,2,retrain,1.0021107261539308
111,3,2,2,clip,1.0923026064386405
111,3,2,4,retrain,0.5735081457271817
111,3,2,4,clip,1.003736675995584
111,3,2,8,retrain,0.23584302771990387
111,3,2,8,clip,0.6616494828118288
111,3,2,12,retrain,0.21578784767773274
111,3,2,12,clip,0.5812738450351169
111,3,2,16,retrain,0.5416057113781406
111,3,2,16,clip,0.5416057113781406
112,-4,0,2,retrain,1.071085171630379
112,-4,0,2,clip,1.1208589467931485
112,-4,0,4,retrain,0.6065937582684293
112,-4,0,4,clip,1.0656085633185248
112,-4,0,8,retrain,0.3530831332840111
112,-4,0,8,clip,0.7846430664408314
112,-4,0,12,retrain,0.31282573282895254
112,-4,0,12,clip,0.6548081134799923
112,-4,0,16,retrain,0.5870841575886957
112,-4,0,16,clip,0.5870841575886957
112,-4,1,2,retrain,0.9718256347724384
112,-4,1,2,clip,1.1515469555770388
112,-4,1,4,retrain,0.6163845548566915
112,-4,1,4,clip,1.08898117563405
112,-4,1,8,retrain,0.37609516317049546
112,-4,1,8,clip,0.7630231836838133
112,-4,1,12,retrain,0.328281561544249
112,-4,1,12,clip,0.6557239084614891
112,-4,1,16,retrain,0.5856557057295214
112,-4,1,16,clip,0.5856557057295214
112,-4,2,2,retrain,1.093973635689792
112,-4,2,2,clip,1.1298431330212593
112,-4,2,4,retrain,0.6707771116066831
112,-4,2,4,clip,1.0768168255383403
112,-4,2,8,retrain,0.33782689396379256
112,-4,2,8,clip,0.746399964346983
112,-4,2,12,retrain,0.30326143654567156
112,-4,2,12,clip,0.6208313933755486
112,-4,2,16,retrain,0.5476298790371971
112,-4,2,16,clip,0.5476298790371971
113,4,0,2,retrain,1.0190313102577426
113,4,0,2,clip,1.0938251747537333
113,4,0,4,retrain,0.5861749431068307
113,4,0,4,clip,1.0239778716136188
113,4,0,8,retrain,0.37048621991867037
113,4,0,8,clip,0.6841874093802297
113,4,0,12,retrain,0.27716684077728254
113,4,0,12,clip,0.5688536866012096
113,4,0,16,retrain,0.5132742834296246
113,4,0,16,clip,0.5132742834296246
113,4,1,2,retrain,0.9702285172118174
113,4,1,2,clip,1.1266750125589315
113,4,1,4,retrain,0.6116830437449485
113,4,1,4,clip,1.0815743341828028
113,4,1,8,retrain,0.32288527046752374
113,4,1,8,clip,0.7446952519603957
113,4,1,12,retrain,0.33302517678026056
113,4,1,12,clip,0.6495289282112529
113,4,1,16,retrain,0.5866054542050804
113,4,1,16,clip,0.5866054542050804
113,4,2,2,retrain,1.0712630929796871
113,4,2,2,clip,1.1227389283788751
113,4,2,4,retrain,0.6129645910170272
113,4,2,4,clip,1.0697885311776838
113,4,2,8,retrain,0.3330692398505394
113,4,2,8,clip,0.7035961664988338
113,4,2,12,retrain,0.26166398536138774
113,4,2,12,clip,0.6057684829148449
113,4,2,16,retrain,0.5526475451146063
113,4,2,16,clip,0.5526475451146063
114,2,0,2,retrain,1.0749819403680934
114,2,0,2,clip,0.9812094727234822
114,2,0,4,retrain,0.46757013330163033
114,2,0,4,clip,0.8880346682309329
114,2,0,8,retrain,0.21438833878094002
114,2,0,8,clip,0.6634175887657797
114,2,0,12,retrain,0.18756997374823062
114,2,0,12,clip,0.597865662964461
114,2,0,16,retrain,0.5580703203471304
114,2,0,16,clip,0.5580703203471304
114,2,1,2,retrain,0.9725931310137667
114,2,1,2,clip,1.0562207507683412
114,2,1,4,retrain,0.4934126606435894
114,2,1,4,clip,0.9831456704917975
114,2,1,8,retrain,0.22207351496416805
114,2,1,8,clip,0.7637590280234277
114,2,1,12,retrain,0.3129681317844106
114,2,1,12,clip,0.698426357133756
114,2,1,16,retrain,0.6548808138912801
114,2,1,16,clip,0.6548808138912801
114,2,2,2,retrain,0.9588388987547121
114,2,2,2,clip,1.0126982363201118
114,2,2,4,retrain,0.4775583004371742
114,2,2,4,clip,0.9189065217403878
114,2,2,8,retrain,0.2088621211560674
114,2,2,8,clip,0.6871691984118155
114,2,2,12,retrain,0.18678008537811425
114,2,2,12,clip,0.6295210282606791
114,2,2,16,retrain,0.5879296134587597
114,2,2,16,clip,0.5879296134587597
115,0,0,2,retrain,0.8349523182939068
115,0,0,2,clip,0.9907970561233088
115,0,0,4,retrain,0.41112459580875294
115,0,0,4,clip,0.8878783807686815
115,0,0,8,retrain,0.1629530391316048
115,0,0,8,clip,0.783500619749368
115,0,0,12,retrain,0.23730653518325603
115,0,0,12,clip,0.7434677427318375
115,0,0,16,retrain,0.7055989948267144
115,0,0,16,clip,0.7055989948267144
115,0,1,2,retrain,1.079286300807855
115,0,1,2,clip,1.0093884283515804
115,0,1,4,retrain,0.42072426352206416
115,0,1,4,clip,0.9113126024981809
115,0,1,8,retrain,0.1317358386647976
115,0,1,8,clip,0.8050130630882606
115,0,1,12,retrain,0.2895426898504623
115,0,1,12,clip,0.7638052164069165
115,0,1,16,retrain,0.7218094473465881
115,0,1,16,clip,0.7218094473465881
115,0,2,2,retrain,0.9089787255375286
115,0,2,2,clip,0.9511410826307982
115,0,2,4,retrain,0.4018792670689987
115,0,2,4,clip,0.844248996639483
115,0,2,8,retrain,0.17075103331017824
115,0,2,8,clip,0.7389880968386616
115,0,2,12,retrain,0.16359650404052117
115,0,2,12,clip,0.7027711384151949
115,0,2,16,retrain,0.6630921151266276
115,0,2,16,clip,0.6630921151266276
116,3,0,2,retrain,0.9962538613999521
116,3,0,2,clip,1.1145172216242327
116,3,0,4,retrain,0.62955357837472
116,3,0,4,clip,1.0463831579807896
116,3,0,8,retrain,0.2708766430685332
116,3,0,8,clip,0.6427287735507244
116,3,0,12,retrain,0.19176909289423927
116,3,0,12,clip,0.5151719668759769
116,3,0,16,retrain,0.4628833171612029
116,3,0,16,clip,0.4628833171612029
116,3,1,2,retrain,0.8965337336004724
116,3,1,2,clip,1.1724263984398913
116,3,1,4,retrain,0.5950858432643178
116,3,1,4,clip,1.0844136237364468
116,3,1,8,retrain,0.25438309434836065
116,3,1,8,clip,0.6537603009010494
116,3,1,12,retrain,0.2418095562551009
116,3,1,12,clip,0.5351133517017884
116,3,1,16,retrain,0.48382369016668547
116,3,1,16,clip,0.48382369016668547
116,3,2,2,retrain,0.9575336207794645
116,3,2,2,clip,1.162875027283764
116,3,2,4,retrain,0.6045490119006671
116,3,2,4,clip,1.093195966541457
116,3,2,8,retrain,0.22827520692454328
116,3,2,8,clip,0.6536708459590306
116,3,2,12,retrain,0.23896758320617356
116,3,2,12,clip,0.543246297527129
116,3,2,16,retrain,0.48959824775233757
116,3,2,16,clip,0.48959824775233757
117,0,0,2,retrain,0.9195443365533412
117,0,0,2,clip,1.1424257063104448
117,0,0,4,retrain,0.5145785297173678
117,0,0,4,clip,0.9608945109673808
117,0,0,8,retrain,0.25219553756429514
117,0,0,8,clip,0.7109257709530998
117,0,0,12,retrain,0.220940921292172
117,0,0,12,clip,0.6411140255595482
117,0,0,16,retrain,0.5988845077104027
117,0,0,16,clip,0.5988845077104027
117,0,1,2,retrain,0.8321892096041341
117,0,1,2,clip,1.176591385845932
117,0,1,4,retrain,0.4468053256871096
117,0,1,4,clip,0.9684316012393206
117,0,1,8,retrain,0.22699558403447462
117,0,1,8,clip,0.7133916201815371
117,0,1,12,retrain,0.27555910433421965
117,0,1,12,clip,0.6462343618356914
117,0,1,16,retrain,0.6034295836583944
117,0,1,16,clip,0.6034295836583944
117,0,2,2,retrain,0.919036047425572
117,0,2,2,clip,1.1034576049748042
117,0,2,4,retrain,0.5185056144182641
117,0,2,4,clip,0.9258780703505453
117,0,2,8,retrain,0.2059617203042523
117,0,2,8,clip,0.6531708111757006
117,0,2,12,retrain,0.20489272266735786
117,0,2,12,clip,0.5822718634275598
117,0,2,16,retrain,0.5407512063400897
117,0,2,16,clip,0.5407512063400897
118,0,0,2,retrain,0.9106898468028083
118,0,0,2,clip,1.0461652898246006
118,0,0,4,retrain,0.4287002882032827
118,0,0,4,clip,0.935737637443796
118,0,0,8,retrain,0.15597149304762917
118,0,0,8,clip,0.775173252364502
118,0,0,12,retrain,0.21576404587845463
118,0,0,12,clip,0.7291176511656879
118,0,0,16,retrain,0.691348678597223
118,0,0,16,clip,0.691348678597223
118,0,1,2,retrain,0.9823443653465589
118,0,1,2,clip,1.0864567492698498
118,0,1,4,retrain,0.43060345810462836
118,0,1,4,clip,0.9431233338443981
118,0,1,8,retrain,0.13810016435994404
118,0,1,8,clip,0.7834506179469903
118,0,1,12,retrain,0.2735279162194354
118,0,1,12,clip,0.7388950153143891
118,0,1,16,retrain,0.6977361108025057
118,0,1,16,clip,0.6977361108025057
118,0,2,2,retrain,0.9325566244591226
118,0,2,2,clip,1.0397556601113795
118,0,2,4,retrain,0.43608144658736236
118,0,2,4,clip,0.9056795137972857
118,0,2,8,retrain,0.16698084723741055
118,0,2,8,clip,0.7552496117463737
118,0,2,12,retrain,0.18206838126958474
118,0,2,12,clip,0.7113507044455133
118,0,2,16,retrain,0.6708123090021944
118,0,2,16,clip,0.6708123090021944
119,-3,0,2,retrain,1.0449331245128866
119,-3,0,2,clip,1.041453800087109
119,-3,0,4,retrain,0.5255649432576385
119,-3,0,4,clip,0.9602066635403699
119,-3,0,8,retrain,0.24561292504226961
119,-3,0,8,clip,0.6734789965277552
119,-3,0,12,retrain,0.1994716812650756
119,-3,0,12,clip,0.5880191809917866
119,-3,0,16,retrain,0.5470299100040226
119,-3,0,16,clip,0.5470299100040226
119,-3,1,2,retrain,0.9815411426465328
119,-3,1,2,clip,1.0995585896340452
119,-3,1,4,retrain,0.4910432432680912
119,-3,1,4,clip,1.0172174246828205
119,-3,1,8,retrain,0.23633292619123186
119,-3,1,8,clip,0.7370858951870851
119,-3,1,12,retrain,0.3205797414528625
119,-3,1,12,clip,0.6677283040628539
119,-3,1,16,retrain,0.6248150229529124
119,-3,1,16,clip,0.6248150229529124
119,-3,2,2,retrain,0.9585808771281328
119,-3,2,2,clip,1.0588035157859803
119,-3,2,4,retrain,0.46702643529248045
119,-3,2,4,clip,0.989054282109864
119,-3,2,8,retrain,0.19169714782311587
119,-3,2,8,clip,0.6882281280874859
119,-3,2,12,retrain,0.19577897166034028
119,-3,2,12,clip,0.6168685941212171
119,-3,2,16,retrain,0.5733961371139392
119,-3,2,16,clip,0.5733961371139392
120,1,0,2,retrain,1.2460979613787013
120,1,0,2,clip,0.9886020009962614
120,1,0,4,retrain,0.588981364166949
120,1,0,4,clip,0.8881027085484907
120,1,0,8,retrain,0.24297949875208819
120,1,0,8,clip,0.7014420046925667
120,1,0,12,retrain,0.24411300605503136
120,1,0,12,clip,0.6440571319679793
120,1,0,16,retrain,0.6081057911214687
120,1,0,16,clip,0.6081057911214687
120,1,1,2,retrain,1.0077485999474785
120,1,1,2,clip,1.0380278433197883
120,1,1,4,retrain,0.554832368426245
120,1,1,4,clip,0.9150253781560224
120,1,1,8,retrain,0.32921427062066116
120,1,1,8,clip,0.7164395426585524
120,1,1,12,retrain,0.3389896510357605
120,1,1,12,clip,0.6629428845627694
120,1,1,16,retrain,0.6263994450731248
120,1,1,16,clip,0.6263994450731248
120,1,2,2,retrain,1.0750053724483448
120,1,2,2,clip,1.0637285838995332
120,1,2,4,retrain,0.52991159934067
120,1,2,4,clip,0.9489938924179248
120,1,2,8,retrain,0.26254634906492885
120,1,2,8,clip,0.7573672839986217
120,1,2,12,retrain,0.2769562965026458
120,1,2,12,clip,0.6980375483472407
120,1,2,16,retrain,0.6579930495925956
120,1,2,16,clip,0.6579930495925956
121,-1,0,2,retrain,1.0791354153159245
121,-1,0,2,clip,1.0521527491382308
121,-1,0,4,retrain,0.5638224785544449
121,-1,0,4,clip,0.8782366985173403
121,-1,0,8,retrain,0.21616579275046857
121,-1,0,8,clip,0.706728583160295
121,-1,0,12,retrain,0.23225560342392787
121,-1,0,12,clip,0.6537753301455604
121,-1,0,16,retrain,0.6118953861230759
121,-1,0,16,clip,0.6118953861230759
121,-1,1,2,retrain,1.0138101176216028
121,-1,1,2,clip,1.0903608478725588
121,-1,1,4,retrain,0.5109934021168179
121,-1,1,4,clip,0.9274322838233543
121,-1,1,8,retrain,0.27091218125998406
121,-1,1,8,clip,0.7593945558387648
121,-1,1,12,retrain,0.3400976946132692
121,-1,1,12,clip,0.7028320182622515
121,-1,1,16,retrain,0.6602882327370888
121,-1,1,16,clip,0.6602882327370888
121,-1,2,2,retrain,1.050045493890546
121,-1,2,2,clip,1.1030070944961428
121,-1,2,4,retrain,0.5350410660849334
121,-1,2,4,clip,0.9537226457651893
121,-1,2,8,retrain,0.2294616932520166
121,-1,2,8,clip,0.7746075590958741
121,-1,2,12,retrain,0.2635583910378517
121,-1,2,12,clip,0.7153767853734482
121,-1,2,16,retrain,0.6734518081500889
121,-1,2,16,clip,0.6734518081500889
122,1,0,2,retrain,1.0052513379726278
122,1,0,2,clip,1.0698244278094555
122,1,0,4,retrain,0.523672152337519
122,1,0,4,clip,1.0016493319054192
122,1,0,8,retrain,0.3152446223220081
122,1,0,8,clip,0.7023433220509986
122,1,0,12,retrain,0.306193564541526
122,1,0,12,clip,0.6415978622813465
122,1,0,16,retrain,0.596866678706974
122,1,0,16,clip,0.596866678706974
122,1,1,2,retrain,0.9317286500468851
122,1,1,2,clip,1.1014683512075971
122,1,1,4,retrain,0.5540491982748478
122,1,1,4,clip,1.02594054888426
122,1,1,8,retrain,0.30681040952655675
122,1,1,8,clip,0.732999357834751
122,1,1,12,retrain,0.2808550760550141
122,1,1,12,clip,0.6379695627747725
122,1,1,16,retrain,0.5944926728770203
122,1,1,16,clip,0.5944926728770203
122,1,2,2,retrain,0.8913192275499096
122,1,2,2,clip,1.0534962098491336
122,1,2,4,retrain,0.5344587933629911
122,1,2,4,clip,0.980949667321702
122,1,2,8,retrain,0.29138053176480017
122,1,2,8,clip,0.675405399920924
122,1,2,12,retrain,0.28572761246689937
122,1,2,12,clip,0.6081190671942736
122,1,2,16,retrain,0.5641739399156834
122,1,2,16,clip,0.5641739399156834
123,3,0,2,retrain,1.0201605720330782
123,3,0,2,clip,1.068637007079188
123,3,0,4,retrain,0.5694034023065503
123,3,0,4,clip,1.008050015580029
123,3,0,8,retrain,0.2300285349633143
123,3,0,8,clip,0.7086572233502546
123,3,0,12,retrain,0.20809003763897016
123,3,0,12,clip,0.6218134386125145
123,3,0,16,retrain,0.5846551480799578
123,3,0,16,clip,0.5846551480799578
123,3,1,2,retrain,0.9866781577210761
123,3,1,2,clip,1.1140659293368158
123,3,1,4,retrain,0.5565545653616327
123,3,1,4,clip,1.007295903586494
123,3,1,8,retrain,0.20321325345082347
123,3,1,8,clip,0.6976335469041364
123,3,1,12,retrain,0.260432556771159
123,3,1,12,clip,0.6299327505796586
123,3,1,16,retrain,0.5906948983726963
123,3,1,16,clip,0.5906948983726963
123,3,2,2,retrain,0.9711253018944243
123,3,2,2,clip,1.0952312816184162
123,3,2,4,retrain,0.5796675984032444
123,3,2,4,clip,1.0263676281414462
123,3,2,8,retrain,0.22660493481202015
123,3,2,8,clip,0.7152953880308835
123,3,2,12,retrain,0.2166202784004996
123,3,2,12,clip,0.6401704535855098
123,3,2,16,retrain,0.5997979578236275
123,3,2,16,clip,0.5997979578236275
124,4,0,2,retrain,0.9934906474112909
124,4,0,2,clip,1.1258702486887777
124,4,0,4,retrain,0.6548371229406912
124,4,0,4,clip,1.1119203040291765
124,4,0,8,retrain,0.32921151196921805
124,4,0,8,clip,0.6821952448956158
124,4,0,12,retrain,0.2691240216087487
124,4,0,12,clip,0.529766512778702
124,4,0,16,retrain,0.46204813973262815
124,4,0,16,clip,0.46204813973262815
124,4,1,2,retrain,0.925604977760209
124,4,1,2,clip,1.1750176960208976
124,4,1,4,retrain,0.605694288910717
124,4,1,4,clip,1.1518950411517141
124,4,1,8,retrain,0.28618384644991857
124,4,1,8,clip,0.6533357985563601
124,4,1,12,retrain,0.2698874074928147
124,4,1,12,clip,0.5212696269119313
124,4,1,16,retrain,0.44792947366970615
124,4,1,16,clip,0.44792947366970615
124,4,2,2,retrain,1.0151663344225916
124,4,2,2,clip,1.1829320147138267
124,4,2,4,retrain,0.6430939733380414
124,4,2,4,clip,1.1668618718469892
124,4,2,8,retrain,0.32428442678360214
124,4,2,8,clip,0.6876363548345842
124,4,2,12,retrain,0.3053802300756493
124,4,2,12,clip,0.5484691283558911
124,4,2,16,retrain,0.4712493667721546
124,4,2,16,clip,0.4712493667721546
125,-1,0,2,retrain,1.069191145924057
125,-1,0,2,clip,1.0628869468144782
125,-1,0,4,retrain,0.4937125398649131
125,-1,0,4,clip,0.9504092520112489
125,-1,0,8,retrain,0.21031404060321213
125,-1,0,8,clip,0.8287015232282902
125,-1,0,12,retrain,0.2554682671808721
125,-1,0,12,clip,0.7806032790673543
125,-1,0,16,retrain,0.7383600789141587
125,-1,0,16,clip,0.7383600789141587
125,-1,1,2,retrain,0.9121723307063698
125,-1,1,2,clip,1.0788239249315332
125,-1,1,4,retrain,0.5043705953282526
125,-1,1,4,clip,0.9427895799865411
125,-1,1,8,retrain,0.18488660713649555
125,-1,1,8,clip,0.7916239145274135
125,-1,1,12,retrain,0.2515358103456199
125,-1,1,12,clip,0.7471691783752875
125,-1,1,16,retrain,0.707701395295781
125,-1,1,16,clip,0.707701395295781
125,-1,2,2,retrain,0.9750653556007584
125,-1,2,2,clip,1.0272327825738858
125,-1,2,4,retrain,0.4335394110707933
125,-1,2,4,clip,0.8966826861352836
125,-1,2,8,retrain,0.19260218920198907
125,-1,2,8,clip,0.7560244303600621
125,-1,2,12,retrain,0.22082648307508523
125,-1,2,12,clip,0.706951914995184
125,-1,2,16,retrain,0.6693977706313827
125,-1,2,16,clip,0.6693977706313827
126,-2,0,2,retrain,1.0502223861809097
126,-2,0,2,clip,1.0123203953754676
126,-2,0,4,retrain,0.5496396308549587
126,-2,0,4,clip,0.9128415430850608
126,-2,0,8,retrain,0.25128496616133483
126,-2,0,8,clip,0.6816433258083078
126,-2,0,12,retrain,0.1992255259415825
126,-2,0,12,clip,0.6160802011802406
126,-2,0,16,retrain,0.5778852165267614
126,-2,0,16,clip,0.5778852165267614
126,-2,1,2,retrain,0.9762433694416773
126,-2,1,2,clip,1.0537945674727083
126,-2,1,4,retrain,0.498647173020885
126,-2,1,4,clip,0.9525391285177228
126,-2,1,8,retrain,0.2875832419700706
126,-2,1,8,clip,0.7201040162671349
126,-2,1,12,retrain,0.29907669172400175
126,-2,1,12,clip,0.655459640776862
126,-2,1,16,retrain,0.6156148136634818
126,-2,1,16,clip,0.6156148136634818
126,-2,2,2,retrain,0.9587244053217653
